DTBASE;COOPERATIVA;CPF;CONTA;CONTRATO;DSPRODUTO;DTCONTRATO;VLCONTRATO;SDDEVEDOR;QTDIASATRASO;SDATRASO;VLPROVISAO
28/02/2021;E;374578;208691;8383;Empréstimo;27/12/2017;3.886,20;1.224,00;0;0,00;10,20
28/02/2021;E;377587;68260;62534;Empréstimo;10/09/2020;2.315,40;2.080,80;0;0,00;10,20
28/02/2021;E;377973;56643;30454;Empréstimo;15/07/2019;979,20;877,20;292;469,20;520,20
28/02/2021;E;378442;76173;64082;Empréstimo;02/10/2020;530,40;438,60;11;51,00;10,20
28/02/2021;E;378601;39146;18444;Financiamento;11/10/2018;7.670,40;2.152,20;0;0,00;10,20
28/02/2021;E;380808;75539;64480;Empréstimo;09/10/2020;1.774,80;1.825,80;78;336,60;397,80
28/02/2021;E;382341;65061;65698;Empréstimo;30/10/2020;428,40;469,20;117;193,80;275,40
28/02/2021;E;388683;27755;64332;Empréstimo;06/10/2020;183,60;122,40;19;10,20;30,60
28/02/2021;E;393783;49539;51803;Empréstimo;28/04/2020;193,80;204,00;0;0,00;102,00
28/02/2021;E;398333;48802;72084;Empréstimo;12/02/2021;1.417,80;1.448,40;13;142,80;316,20
28/02/2021;E;398424;14836;43854;Empréstimo;17/03/2020;3.386,40;2.947,80;108;642,60;1.754,40
28/02/2021;E;402460;43072;68166;Empréstimo;14/12/2020;8.700,60;7.323,60;0;0,00;20,40
28/02/2021;E;405078;103874;71664;Empréstimo;09/02/2021;2.193,00;2.233,80;0;0,00;10,20
28/02/2021;E;405119;84112;40810;Financiamento;28/08/2020;3.855,60;3.763,80;0;0,00;20,40
28/02/2021;E;408839;51298;66263;Empréstimo;11/11/2020;71,40;81,60;106;30,60;51,00
28/02/2021;E;415770;31463;49074;Empréstimo;13/04/2020;234,60;234,60;0;0,00;81,60
28/02/2021;E;417926;100727;70613;Empréstimo;26/01/2021;3.080,40;3.029,40;0;0,00;51,00
28/02/2021;E;419515;52869;60990;Empréstimo;21/08/2020;979,20;867,00;0;0,00;20,40
28/02/2021;E;421774;69176;61054;Empréstimo;24/08/2020;1.224,00;1.244,40;52;102,00;20,40
28/02/2021;E;427108;57258;189948;Empréstimo;07/10/2019;4.488,00;3.223,20;0;0,00;10,20
28/02/2021;E;427666;74001;55865;Empréstimo;17/06/2020;1.509,60;1.101,60;0;0,00;10,20
28/02/2021;E;433094;90161;296011;Empréstimo;14/05/2020;3.406,80;3.049,80;0;0,00;10,20
28/02/2021;E;437225;50986;14105;Empréstimo;25/05/2018;4.161,60;1.989,00;0;0,00;10,20
28/02/2021;E;438001;41742;64481;Empréstimo;26/10/2020;214,20;224,40;46;20,40;112,20
28/02/2021;E;438046;21041;68797;Empréstimo;28/12/2020;2.968,20;2.896,80;0;0,00;10,20
28/02/2021;E;439259;29277;24900;Empréstimo;27/02/2020;612,00;367,20;0;0,00;10,20
28/02/2021;E;439721;71652;224872;Empréstimo;07/02/2020;265,20;285,60;343;142,80;163,20
28/02/2021;E;442515;14819;202331;Empréstimo;22/11/2019;2.203,20;1.815,60;103;357,00;652,80
28/02/2021;E;444939;40686;72137;Empréstimo;17/02/2021;877,20;887,40;0;0,00;51,00
28/02/2021;E;449205;47670;48335;Empréstimo;09/04/2020;132,60;142,80;0;0,00;10,20
28/02/2021;E;449343;55013;63788;Empréstimo;28/09/2020;295,80;326,40;148;173,40;193,80
28/02/2021;E;455584;32708;11695;Financiamento;17/07/2020;1.183,20;1.081,20;0;0,00;20,40
28/02/2021;E;456336;55888;35761;Financiamento;28/10/2019;8.527,20;6.415,80;0;0,00;20,40
28/02/2021;E;464800;57254;19130;Financiamento;06/11/2018;2.152,20;2.091,00;0;0,00;40,80
28/02/2021;E;467130;63380;31536;Empréstimo;02/08/2019;4.406,40;3.233,40;0;0,00;20,40
28/02/2021;E;471073;25655;47162;Financiamento;07/04/2020;5.120,40;4.498,20;0;0,00;30,60
28/02/2021;E;471870;63484;72608;Financiamento;18/02/2021;2.988,60;2.998,80;0;0,00;10,20
28/02/2021;E;473657;80469;56715;Empréstimo;29/06/2020;530,40;581,40;240;520,20;346,80
28/02/2021;E;475673;44914;62606;Empréstimo;15/09/2020;16.197,60;16.218,00;0;0,00;51,00
28/02/2021;E;475753;35493;61067;Empréstimo;24/08/2020;3.947,40;3.763,80;11;122,40;10,20
28/02/2021;E;476022;62190;52133;Empréstimo;04/05/2020;153,00;142,80;261;61,20;91,80
28/02/2021;E;486568;43000;52511;Empréstimo;07/05/2020;8.231,40;7.721,40;0;0,00;20,40
28/02/2021;E;497297;92546;65094;Empréstimo;21/10/2020;856,80;928,20;110;367,20;204,00
28/02/2021;E;497643;71295;54375;Empréstimo;29/05/2020;1.203,60;1.305,60;270;1.336,20;785,40
28/02/2021;E;497867;48284;35379;Empréstimo;21/10/2019;1.632,00;1.326,00;0;0,00;10,20
28/02/2021;E;499295;91612;66647;Empréstimo;19/11/2020;2.131,80;1.836,00;0;0,00;10,20
28/02/2021;E;502607;68320;46895;Empréstimo;06/04/2020;204,00;224,40;0;0,00;10,20
28/02/2021;E;508615;93382;67597;Empréstimo;15/12/2020;2.641,80;2.641,80;0;0,00;20,40
28/02/2021;E;508650;227560;70278;Empréstimo;21/01/2021;5.242,80;5.314,20;0;0,00;20,40
28/02/2021;E;510795;144158;61993;Financiamento;11/09/2020;13.555,80;12.107,40;0;0,00;40,80
28/02/2021;E;517604;56284;43976;Empréstimo;17/03/2020;4.273,80;2.723,40;0;0,00;20,40
28/02/2021;E;518072;66216;29521;Empréstimo;14/06/2019;877,20;204,00;0;0,00;40,80
28/02/2021;E;522165;27658;46130;Empréstimo;08/04/2020;928,20;989,40;0;0,00;20,40
28/02/2021;E;522749;6123;64869;Empréstimo;15/10/2020;6.395,40;6.160,80;0;0,00;20,40
28/02/2021;E;526249;29526;18644;Financiamento;18/05/2020;6.344,40;6.599,40;47;469,20;397,80
28/02/2021;E;532935;223748;63981;Empréstimo;29/09/2020;1.999,20;1.958,40;0;0,00;10,20
28/02/2021;E;533285;49525;32882;Financiamento;28/08/2019;3.559,80;1.611,60;103;663,00;969,00
28/02/2021;E;536077;18923;57522;Empréstimo;14/07/2020;8.527,20;7.354,20;0;0,00;20,40
28/02/2021;E;536354;14837;29998;Empréstimo;26/06/2019;2.142,00;1.132,20;0;0,00;673,20
28/02/2021;E;543424;22695;48744;Empréstimo;09/04/2020;3.019,20;3.213,00;0;0,00;10,20
28/02/2021;E;547335;24748;33651;Empréstimo;12/09/2019;4.406,40;3.294,60;0;0,00;10,20
28/02/2021;E;547373;15371;71958;Empréstimo;17/02/2021;9.516,60;9.608,40;0;0,00;30,60
28/02/2021;E;557564;24217;41037;Financiamento;29/01/2020;3.835,20;3.202,80;0;0,00;20,40
28/02/2021;E;559045;100635;66961;Financiamento;27/11/2020;8.486,40;8.343,60;0;0,00;20,40
28/02/2021;E;568988;152471;68894;Empréstimo;30/12/2020;2.131,80;2.172,60;0;0,00;10,20
28/02/2021;E;568991;152474;60934;Financiamento;24/08/2020;8.262,00;7.721,40;0;0,00;20,40
28/02/2021;E;571499;172985;26999;Empréstimo;06/05/2019;2.244,00;1.489,20;0;0,00;10,20
28/02/2021;E;571514;105019;62;Financiamento;12/11/2014;61.516,20;47.450,40;0;0,00;846,60
28/02/2021;E;576463;47773;25334;Empréstimo;27/03/2019;4.916,40;3.406,80;0;0,00;20,40
28/02/2021;E;596193;170054;62599;Financiamento;14/09/2020;3.886,20;3.641,40;0;0,00;10,20
28/02/2021;E;597528;15933;38067;Financiamento;06/12/2019;8.486,40;6.762,60;0;0,00;20,40
28/02/2021;E;600141;184707;4606;Empréstimo;31/05/2017;5.895,60;1.193,40;68;622,20;71,40
28/02/2021;E;604746;111446;57226;Empréstimo;06/07/2020;2.519,40;1.774,80;0;0,00;10,20
28/02/2021;E;606419;82692;303357;Empréstimo;29/05/2020;856,80;703,80;0;0,00;10,20
28/02/2021;E;616666;28062;52898;Empréstimo;11/05/2020;6.364,80;5.487,60;0;0,00;20,40
28/02/2021;E;619596;37354;67813;Empréstimo;10/12/2020;6.160,80;6.099,60;0;0,00;20,40
28/02/2021;E;622232;146268;43113;Empréstimo;03/03/2020;3.080,40;2.641,80;0;0,00;10,20
28/02/2021;E;628349;32061;64984;Empréstimo;22/10/2020;4.202,40;3.672,00;0;0,00;785,40
28/02/2021;E;635272;189810;65556;Empréstimo;28/10/2020;2.131,80;1.836,00;0;0,00;10,20
28/02/2021;E;635651;98645;65130;Financiamento;20/10/2020;4.263,60;3.906,60;0;0,00;10,20
28/02/2021;E;635916;96690;72112;Empréstimo;12/02/2021;601,80;612,00;13;61,20;132,60
28/02/2021;E;639793;14265;72581;Financiamento;18/02/2021;5.630,40;5.661,00;0;0,00;20,40
28/02/2021;E;644264;58016;41247;Financiamento;31/01/2020;6.609,60;5.814,00;16;214,20;30,60
28/02/2021;E;644541;146928;11684;Empréstimo;09/03/2018;5.008,20;1.744,20;0;0,00;10,20
28/02/2021;E;644794;21525;53521;Empréstimo;18/05/2020;724,20;765,00;0;0,00;275,40
28/02/2021;E;651017;52280;49102;Empréstimo;16/04/2020;2.407,20;2.131,80;0;0,00;10,20
28/02/2021;E;654163;172948;66618;Empréstimo;17/11/2020;2.560,20;2.233,80;0;0,00;10,20
28/02/2021;E;656365;100437;66703;Empréstimo;25/11/2020;1.275,00;1.285,20;0;0,00;81,60
28/02/2021;E;660777;18396;56282;Empréstimo;23/06/2020;306,00;316,20;0;0,00;183,60
28/02/2021;E;660833;4912;28616;Financiamento;31/05/2019;8.486,40;5.854,80;0;0,00;20,40
28/02/2021;E;663803;89172;60581;Empréstimo;18/08/2020;2.774,40;2.203,20;0;0,00;10,20
28/02/2021;E;664843;96140;68828;Empréstimo;29/12/2020;856,80;846,60;0;0,00;306,00
28/02/2021;E;668067;45876;63690;Empréstimo;29/09/2020;106.141,20;64.443,60;0;0,00;193,80
28/02/2021;E;669905;280745;39821;Empréstimo;07/01/2020;1.570,80;1.071,00;0;0,00;20,40
28/02/2021;E;671774;52743;44113;Financiamento;19/03/2020;4.263,60;3.406,80;0;0,00;734,40
28/02/2021;E;671802;214545;14093;Empréstimo;25/05/2018;6.191,40;2.866,20;0;0,00;20,40
28/02/2021;E;672615;66208;67673;Empréstimo;07/12/2020;3.080,40;3.080,40;0;0,00;10,20
28/02/2021;E;680790;87118;70932;Financiamento;01/02/2021;2.988,60;3.029,40;0;0,00;10,20
28/02/2021;E;691321;59845;53323;Financiamento;15/05/2020;3.967,80;3.519,00;0;0,00;10,20
28/02/2021;E;693109;47857;28249;Empréstimo;24/05/2019;6.599,40;5.477,40;200;1.540,20;3.274,20
28/02/2021;E;694580;91325;55578;Financiamento;17/06/2020;6.395,40;5.569,20;0;0,00;20,40
28/02/2021;E;694587;31423;58822;Empréstimo;31/07/2020;2.131,80;1.917,60;0;0,00;10,20
28/02/2021;E;698531;44125;28559;Financiamento;10/06/2019;2.988,60;2.050,20;0;0,00;10,20
28/02/2021;E;700850;286426;16979;Empréstimo;29/08/2018;5.854,80;3.111,00;0;0,00;10,20
28/02/2021;E;700901;8193;19848;Financiamento;06/04/2020;336,60;306,00;0;0,00;183,60
28/02/2021;E;702214;158912;41320;Empréstimo;31/01/2020;3.080,40;2.284,80;0;0,00;10,20
28/02/2021;E;705635;164846;41969;Financiamento;09/06/2020;23.490,60;22.919,40;0;0,00;71,40
28/02/2021;E;708077;79359;38346;Financiamento;16/12/2019;8.486,40;7.701,00;68;867,00;459,00
28/02/2021;E;715334;54057;37365;Financiamento;09/04/2020;642,60;632,40;0;0,00;316,20
28/02/2021;E;719398;5598;61980;Empréstimo;09/09/2020;25.530,60;24.204,60;0;0,00;71,40
28/02/2021;E;720940;37740;31406;Empréstimo;29/07/2019;5.283,60;2.998,80;0;0,00;10,20
28/02/2021;E;721951;29390;8719;Empréstimo;05/12/2017;3.733,20;1.815,60;134;714,00;652,80
28/02/2021;E;722047;145565;72151;Empréstimo;12/02/2021;1.366,80;1.377,00;0;0,00;10,20
28/02/2021;E;726648;4018;68566;Financiamento;13/01/2021;28.998,60;29.090,40;0;0,00;91,80
28/02/2021;E;729272;18054;67162;Empréstimo;04/12/2020;775,20;714,00;0;0,00;40,80
31/03/2021;A;154;49834;349384;Empréstimo;25/08/2020;9.761,40;9.333,00;0;0,00;30,60
31/03/2021;A;186;398914;444074;Empréstimo;08/01/2021;4.314,60;4.182,00;0;0,00;71,40
31/03/2021;A;430;549582;372569;Empréstimo;02/10/2020;5.548,80;5.130,60;0;0,00;30,60
31/03/2021;A;512;217818;223696;Empréstimo;31/01/2020;3.111,00;2.417,40;0;0,00;10,20
31/03/2021;A;754;546819;435007;Empréstimo;23/12/2020;601,80;479,40;21;20,40;10,20
31/03/2021;A;1161;199810;320879;Empréstimo;03/07/2020;2.774,40;2.325,60;0;0,00;10,20
31/03/2021;A;1180;330757;355644;Empréstimo;28/08/2020;5.120,40;3.825,00;0;0,00;10,20
31/03/2021;A;1240;522707;278328;Empréstimo;20/04/2020;14.932,80;12.117,60;0;0,00;40,80
31/03/2021;A;1491;518714;203568;Empréstimo;27/11/2019;1.101,60;499,80;21;10,20;30,60
31/03/2021;A;1895;523284;504477;Financiamento;18/03/2021;5.712,00;5.752,80;0;0,00;20,40
31/03/2021;A;2139;648081;519701;Empréstimo;31/03/2021;1.744,20;1.744,20;0;0,00;30,60
31/03/2021;A;2191;613085;241210;Empréstimo;16/03/2020;1.326,00;1.326,00;197;346,80;795,60
31/03/2021;A;2219;471345;457625;Empréstimo;21/01/2021;561,00;295,80;0;0,00;10,20
31/03/2021;A;2416;526802;286656;Empréstimo;29/04/2020;387,60;418,20;0;0,00;244,80
31/03/2021;A;2951;322857;185644;Empréstimo;18/09/2019;6.568,80;3.947,40;0;0,00;234,60
31/03/2021;A;3015;366937;124193;Empréstimo;15/03/2018;428,40;601,80;131;622,20;357,00
31/03/2021;A;3127;515756;427977;Empréstimo;11/12/2020;5.814,00;5.824,20;0;0,00;20,40
31/03/2021;A;3128;437045;333145;Empréstimo;21/07/2020;1.285,20;938,40;0;0,00;20,40
31/03/2021;A;3258;478861;472732;Empréstimo;09/02/2021;10.577,40;10.618,20;0;0,00;193,80
31/03/2021;A;3408;230007;260361;Empréstimo;09/04/2020;3.417,00;1.999,20;0;0,00;10,20
31/03/2021;A;4405;545504;184226;Empréstimo;22/04/2020;20,40;71,40;0;0,00;40,80
31/03/2021;A;4648;550879;217232;Empréstimo;14/01/2020;4.406,40;3.294,60;0;0,00;20,40
31/03/2021;A;4707;435135;476567;Empréstimo;18/02/2021;8.670,00;8.578,20;0;0,00;153,00
31/03/2021;A;5180;292731;480337;Empréstimo;17/02/2021;1.091,40;1.101,60;0;0,00;10,20
31/03/2021;A;5459;730812;243666;Empréstimo;25/03/2020;6.364,80;2.835,60;0;0,00;10,20
31/03/2021;A;5865;723531;490344;Empréstimo;26/02/2021;1.020,00;928,20;4;112,20;51,00
31/03/2021;A;5899;591919;317766;Empréstimo;29/06/2020;8.537,40;7.711,20;0;0,00;51,00
31/03/2021;A;5959;185939;485040;Empréstimo;04/03/2021;4.498,20;4.549,20;0;0,00;10,20
31/03/2021;A;6571;261834;172376;Empréstimo;22/07/2019;7.068,60;1.836,00;0;0,00;10,20
31/03/2021;A;6914;427874;210053;Empréstimo;20/12/2019;275,40;255,00;0;0,00;10,20
31/03/2021;A;6959;129163;440126;Empréstimo;05/01/2021;3.080,40;3.090,60;0;0,00;10,20
31/03/2021;A;7029;115948;374565;Empréstimo;28/09/2020;3.417,00;3.019,20;0;0,00;10,20
31/03/2021;A;7169;331845;398263;Empréstimo;12/11/2020;8.323,20;8.466,00;16;40,80;51,00
31/03/2021;A;8123;661128;448836;Empréstimo;15/01/2021;4.406,40;4.284,00;0;0,00;30,60
31/03/2021;A;8189;333175;387961;Empréstimo;16/10/2020;11.954,40;11.485,20;0;0,00;30,60
31/03/2021;A;9174;398993;242205;Empréstimo;18/03/2020;1.234,20;918,00;0;0,00;10,20
31/03/2021;A;9259;425757;327379;Empréstimo;16/07/2020;1.030,20;1.142,40;0;0,00;10,20
31/03/2021;A;9800;487533;403627;Empréstimo;09/11/2020;8.486,40;8.996,40;0;0,00;30,60
31/03/2021;A;10597;175888;198870;Empréstimo;12/06/2020;3.243,60;2.896,80;124;520,20;1.723,80
31/03/2021;A;10874;119810;199285;Empréstimo;14/11/2019;6.181,20;4.457,40;0;0,00;30,60
31/03/2021;A;11071;670834;417035;Empréstimo;30/11/2020;4.100,40;4.080,00;0;0,00;20,40
31/03/2021;A;11221;340007;242737;Empréstimo;20/03/2020;6.364,80;5.049,00;0;0,00;30,60
31/03/2021;A;11302;449206;400328;Financiamento;05/11/2020;6.395,40;5.926,20;0;0,00;30,60
31/03/2021;A;11334;441817;162095;Empréstimo;13/05/2019;5.089,80;3.009,00;0;0,00;10,20
31/03/2021;A;11523;235498;370126;Empréstimo;21/09/2020;1.397,40;1.132,20;21;61,20;10,20
31/03/2021;A;11582;533682;156966;Empréstimo;11/04/2019;6.599,40;4.335,00;0;0,00;81,60
31/03/2021;A;11773;644149;449541;Empréstimo;12/01/2021;1.764,60;1.846,20;22;61,20;30,60
31/03/2021;A;11832;125765;105888;Empréstimo;14/05/2015;4.794,00;326,40;0;0,00;20,40
31/03/2021;A;11969;280561;395329;Empréstimo;28/10/2020;2.131,80;1.927,80;0;0,00;10,20
31/03/2021;A;12118;136959;464552;Empréstimo;05/02/2021;5.712,00;5.691,60;0;0,00;30,60
31/03/2021;A;12121;425058;150856;Financiamento;14/08/2020;571,20;520,20;0;0,00;30,60
31/03/2021;A;12232;357308;348970;Empréstimo;17/08/2020;2.601,00;2.335,80;0;0,00;10,20
31/03/2021;A;12261;234259;198101;Empréstimo;06/11/2019;2.856,00;1.723,80;0;0,00;10,20
31/03/2021;A;12330;407354;278648;Financiamento;16/04/2020;8.527,20;7.701,00;0;0,00;20,40
31/03/2021;A;12421;609570;382377;Empréstimo;15/10/2020;8.578,20;8.435,40;0;0,00;51,00
31/03/2021;A;12527;265802;126596;Empréstimo;31/07/2020;479,40;448,80;0;0,00;30,60
31/03/2021;A;12532;675771;438330;Empréstimo;28/12/2020;2.131,80;2.131,80;0;0,00;10,20
31/03/2021;A;12812;112896;138931;Empréstimo;28/11/2018;3.845,40;1.927,80;0;0,00;30,60
31/03/2021;A;13523;295982;120569;Empréstimo;04/08/2020;6.579,00;6.415,80;0;0,00;112,20
31/03/2021;A;13722;660119;512356;Empréstimo;26/03/2021;1.315,80;1.326,00;0;0,00;81,60
31/03/2021;A;14100;136140;153318;Empréstimo;25/03/2019;21.338,40;12.586,80;0;0,00;40,80
31/03/2021;A;14174;348459;326846;Empréstimo;17/08/2020;6.405,60;6.211,80;44;316,20;112,20
31/03/2021;A;14406;348168;347868;Empréstimo;14/08/2020;3.814,80;2.998,80;0;0,00;10,20
31/03/2021;A;14543;391319;390804;Financiamento;23/10/2020;2.131,80;1.866,60;0;0,00;30,60
31/03/2021;A;14837;312025;321158;Empréstimo;07/07/2020;255,00;91,80;0;0,00;10,20
31/03/2021;A;14940;268487;180980;Empréstimo;27/08/2019;1.611,60;1.081,20;16;10,20;10,20
31/03/2021;A;15363;434417;161859;Financiamento;14/05/2019;7.741,80;5.304,00;4;234,60;20,40
31/03/2021;A;15661;201260;195714;Empréstimo;08/11/2019;8.812,80;6.538,20;0;0,00;40,80
31/03/2021;A;16268;276063;271177;Empréstimo;14/04/2020;51,00;51,00;321;20,40;30,60
31/03/2021;A;16344;221887;513628;Empréstimo;25/03/2021;163,20;163,20;5;20,40;10,20
31/03/2021;A;16438;343261;482978;Empréstimo;02/03/2021;2.866,20;2.927,40;0;0,00;10,20
31/03/2021;A;16458;383857;499431;Empréstimo;09/03/2021;2.182,80;2.193,00;0;0,00;10,20
31/03/2021;A;16475;276742;209290;Empréstimo;16/12/2019;2.346,00;1.887,00;16;71,40;10,20
31/03/2021;A;16784;306778;183965;Empréstimo;11/09/2019;3.223,20;2.417,40;0;0,00;10,20
31/03/2021;A;16926;427016;165721;Empréstimo;07/06/2019;2.366,40;1.366,80;259;1.173,00;816,00
31/03/2021;A;16977;486134;255204;Empréstimo;01/10/2020;163,20;153,00;0;0,00;10,20
31/03/2021;A;17016;829;264612;Empréstimo;08/04/2020;132,60;142,80;0;0,00;10,20
31/03/2021;A;17317;319386;505603;Financiamento;16/03/2021;8.486,40;8.547,60;0;0,00;20,40
31/03/2021;A;17660;575094;358486;Empréstimo;02/09/2020;2.988,60;2.254,20;0;0,00;10,20
31/03/2021;A;18240;649740;517736;Empréstimo;29/03/2021;663,00;663,00;0;0,00;10,20
31/03/2021;A;18387;721344;403003;Empréstimo;09/11/2020;255,00;163,20;21;30,60;40,80
31/03/2021;A;18445;163512;289074;Empréstimo;04/05/2020;12.801,00;9.751,20;0;0,00;30,60
31/03/2021;A;19001;137989;414629;Financiamento;30/11/2020;4.263,60;4.131,00;0;0,00;10,20
31/03/2021;A;19130;132772;288479;Empréstimo;06/05/2020;16.972,80;12.913,20;0;0,00;40,80
31/03/2021;A;19374;493019;407151;Empréstimo;13/11/2020;40,80;295,80;0;0,00;10,20
31/03/2021;A;19420;262200;147032;Empréstimo;01/03/2019;16.962,60;15.075,60;0;0,00;91,80
31/03/2021;A;19545;455596;162412;Empréstimo;17/05/2019;816,00;571,20;264;234,60;336,60
31/03/2021;A;19596;391333;412170;Financiamento;26/11/2020;15.065,40;14.830,80;0;0,00;40,80
31/03/2021;A;19714;253488;149921;Financiamento;21/02/2019;2.988,60;1.938,00;197;856,80;1.152,60
31/03/2021;A;20165;3180;394962;Empréstimo;09/11/2020;663,00;530,40;0;0,00;30,60
31/03/2021;A;20544;193014;492236;Empréstimo;01/03/2021;2.182,80;2.193,00;0;0,00;10,20
31/03/2021;A;20563;402774;417555;Empréstimo;30/11/2020;3.304,80;3.039,60;0;0,00;10,20
31/03/2021;A;20690;567514;410567;Financiamento;18/11/2020;1.071,00;928,20;0;0,00;10,20
31/03/2021;A;20839;376211;175046;Empréstimo;25/07/2019;10.608,00;5.742,60;0;0,00;20,40
31/03/2021;A;20854;504794;450613;Empréstimo;13/01/2021;8.782,20;8.292,60;0;0,00;51,00
31/03/2021;A;20904;433051;355791;Empréstimo;28/08/2020;805,80;265,20;0;0,00;20,40
31/03/2021;A;21015;729522;467034;Empréstimo;02/02/2021;1.764,60;1.744,20;0;0,00;10,20
31/03/2021;A;21054;473237;440161;Financiamento;30/12/2020;8.486,40;8.874,00;0;0,00;30,60
31/03/2021;A;21249;323519;227945;Empréstimo;10/02/2020;1.540,20;1.468,80;172;397,80;805,80
31/03/2021;A;21408;330473;326159;Empréstimo;10/07/2020;530,40;550,80;0;0,00;326,40
31/03/2021;A;21648;585124;324563;Empréstimo;09/07/2020;3.967,80;3.621,00;0;0,00;20,40
31/03/2021;A;21787;149529;397911;Empréstimo;30/10/2020;306,00;316,20;0;0,00;173,40
31/03/2021;A;21853;137949;323299;Empréstimo;08/07/2020;2.815,20;2.662,20;11;61,20;20,40
31/03/2021;A;21900;180401;382541;Financiamento;19/10/2020;8.486,40;7.874,40;0;0,00;20,40
31/03/2021;A;22336;427726;353723;Empréstimo;27/08/2020;2.937,60;2.743,80;0;0,00;10,20
31/03/2021;A;22495;558324;267197;Empréstimo;08/04/2020;20,40;20,40;0;0,00;10,20
31/03/2021;A;22730;641484;344858;Financiamento;13/08/2020;8.680,20;8.292,60;0;0,00;20,40
31/03/2021;A;22784;368787;336566;Empréstimo;27/07/2020;428,40;224,40;49;71,40;51,00
31/03/2021;A;23266;345167;355346;Financiamento;26/11/2020;72.114,00;71.726,40;0;0,00;214,20
31/03/2021;A;23300;137616;148879;Empréstimo;14/02/2019;3.519,00;1.917,60;0;0,00;10,20
31/03/2021;A;23491;356698;136456;Empréstimo;18/06/2020;387,60;336,60;16;20,40;132,60
31/03/2021;A;23646;261478;337882;Empréstimo;17/11/2020;275,40;295,80;70;30,60;163,20
31/03/2021;A;24033;186241;328848;Empréstimo;15/07/2020;5.548,80;5.059,20;0;0,00;10,20
31/03/2021;A;24197;156719;444923;Empréstimo;07/01/2021;5.293,80;5.253,00;0;0,00;30,60
31/03/2021;A;24275;139590;148290;Empréstimo;19/02/2019;3.661,80;1.978,80;0;0,00;10,20
31/03/2021;A;24432;124216;184945;Empréstimo;16/09/2019;7.711,20;5.467,20;0;0,00;20,40
31/03/2021;A;24855;398493;513468;Empréstimo;25/03/2021;204,00;204,00;5;20,40;10,20
31/03/2021;A;25002;120779;390177;Empréstimo;20/10/2020;1.275,00;1.152,60;0;0,00;10,20
31/03/2021;A;25082;192202;504870;Empréstimo;15/03/2021;6.589,20;6.640,20;0;0,00;20,40
31/03/2021;A;25083;254830;241954;Empréstimo;07/04/2020;5.885,40;4.477,80;0;0,00;10,20
31/03/2021;A;25249;364159;355705;Empréstimo;28/08/2020;204,00;214,20;211;173,40;122,40
31/03/2021;A;25511;132391;295265;Empréstimo;18/05/2020;4.681,80;4.018,80;0;0,00;10,20
31/03/2021;A;25647;471334;133565;Empréstimo;05/09/2018;7.935,60;1.907,40;0;0,00;30,60
31/03/2021;A;25768;636491;361981;Financiamento;11/09/2020;8.904,60;7.089,00;0;0,00;20,40
31/03/2021;A;25927;720814;181374;Empréstimo;28/08/2019;7.038,00;4.131,00;0;0,00;10,20
31/03/2021;A;25974;612352;352138;Empréstimo;26/08/2020;3.417,00;2.713,20;0;0,00;51,00
31/03/2021;A;26038;380625;123780;Empréstimo;24/04/2018;6.364,80;3.559,80;6;163,20;20,40
31/03/2021;A;26135;415699;160652;Empréstimo;06/05/2019;4.457,40;2.182,80;0;0,00;10,20
31/03/2021;A;26280;266589;398338;Financiamento;05/11/2020;5.926,20;5.457,00;0;0,00;20,40
31/03/2021;A;26789;318907;367572;Empréstimo;16/09/2020;4.263,60;3.355,80;0;0,00;20,40
31/03/2021;A;26791;621297;500064;Empréstimo;10/03/2021;2.203,20;2.223,60;0;0,00;10,20
31/03/2021;A;27093;642148;348656;Empréstimo;17/08/2020;2.131,80;958,80;0;0,00;10,20
31/03/2021;A;27455;196018;261238;Empréstimo;07/04/2020;846,60;907,80;0;0,00;20,40
31/03/2021;A;27654;523735;152602;Empréstimo;04/09/2020;2.182,80;1.999,20;21;20,40;469,20
31/03/2021;A;27769;559792;232686;Financiamento;14/05/2020;1.275,00;1.050,60;0;0,00;61,20
