COOPERATIVA;CPF;CONTA;CONTRATO;DSPRODUTO;DTCONTRATO;VLCONTRATO;VLPARCELA;QTPARCELAS
A;291706;388528;175653;Empréstimo;01/08/2019;2.601,00;102,00;36
A;291783;693518;562824;Empréstimo;31/05/2021;4.406,40;183,60;36
A;291849;572817;692864;Empréstimo;04/11/2021;6.691,20;295,80;48
A;292325;454795;670851;Empréstimo;04/10/2021;6.364,80;224,40;48
A;292491;499485;394751;Empréstimo;27/10/2020;3.304,80;112,20;48
A;292526;271646;272821;Empréstimo;13/04/2020;581,40;20,40;48
A;292572;342731;248840;Financiamento;02/04/2020;8.527,20;306,00;36
A;292583;515777;141601;Empréstimo;21/12/2018;2.550,00;112,20;36
A;292699;719638;313888;Empréstimo;19/06/2020;4.263,60;153,00;48
A;292731;460958;325369;Empréstimo;10/07/2020;193,80;102,00;2
A;292761;211106;619619;Empréstimo;02/08/2021;438,60;20,40;36
A;292783;681460;732768;Empréstimo;28/12/2021;1.397,40;163,20;10
A;292948;487802;124164;Empréstimo;14/03/2018;3.396,60;122,40;48
A;293143;688099;664084;Empréstimo;27/09/2021;877,20;91,80;13
A;293162;424591;227243;Empréstimo;10/02/2020;173,40;20,40;12
A;293221;450179;323262;Empréstimo;09/07/2020;5.293,80;285,60;24
A;293256;303589;168432;Financiamento;19/06/2019;8.486,40;265,20;48
A;293448;339204;685761;Financiamento;25/10/2021;8.486,40;244,80;48
A;293550;290148;185536;Empréstimo;18/09/2019;1.060,80;30,60;48
A;293829;638150;576898;Empréstimo;09/06/2021;2.162,40;91,80;36
A;293836;628483;463840;Empréstimo;29/01/2021;71,40;0,00;48
A;293913;363006;370834;Empréstimo;22/09/2020;8.537,40;448,80;24
A;293945;611578;543445;Empréstimo;30/04/2021;255,00;30,60;10
A;293989;393609;404968;Empréstimo;11/11/2020;295,80;10,20;48
A;294262;674645;553005;Empréstimo;11/05/2021;877,20;40,80;36
A;294310;294807;164477;Empréstimo;30/05/2019;1.101,60;71,40;20
A;294351;658467;496080;Empréstimo;05/03/2021;1.305,60;71,40;24
A;294392;680943;655990;Empréstimo;14/09/2021;7.211,40;244,80;48
A;294489;332150;468826;Empréstimo;08/02/2021;4.396,20;163,20;36
A;294712;269935;312274;Empréstimo;16/06/2020;122,40;20,40;18
A;294747;608193;360271;Empréstimo;08/09/2020;1.958,40;71,40;48
A;294797;484961;510554;Empréstimo;23/03/2021;877,20;40,80;36
A;294843;598624;355528;Empréstimo;28/08/2020;91,80;10,20;12
A;294880;394539;166786;Financiamento;05/02/2020;2.111,40;71,40;48
A;295367;193792;250636;Empréstimo;02/04/2020;683,40;418,20;3
A;295454;147446;406289;Empréstimo;19/11/2020;3.162,00;91,80;48
A;295587;203633;679699;Empréstimo;21/10/2021;17.023,80;530,40;48
A;295699;681328;676186;Financiamento;21/10/2021;8.486,40;285,60;48
A;295777;443179;250461;Empréstimo;02/04/2020;122,40;40,80;3
A;296076;270190;513049;Empréstimo;25/03/2021;1.499,40;40,80;48
A;296173;534083;145570;Empréstimo;22/01/2019;3.304,80;122,40;48
A;296348;363655;262748;Empréstimo;07/04/2020;550,80;142,80;4
A;296533;369952;377240;Empréstimo;30/09/2020;8.486,40;275,40;48
A;296591;416615;274493;Empréstimo;14/04/2020;3.508,80;112,20;36
A;296707;519393;624534;Empréstimo;09/08/2021;183,60;10,20;36
A;296711;519397;540867;Empréstimo;28/04/2021;336,60;10,20;38
A;296896;398039;247766;Empréstimo;01/04/2020;91,80;51,00;3
A;297040;202414;307768;Empréstimo;08/06/2020;9.394,20;275,40;48
A;297042;463522;121074;Empréstimo;21/12/2017;5.732,40;214,20;48
A;297331;418983;321878;Financiamento;06/07/2020;4.182,00;142,80;48
A;297344;405122;180305;Empréstimo;30/08/2019;1.927,80;61,20;48
A;297580;622449;422782;Financiamento;16/12/2020;8.486,40;214,20;60
A;297653;258278;406506;Financiamento;12/11/2020;8.098,80;234,60;48
A;297704;430870;595591;Financiamento;30/06/2021;6.048,60;183,60;48
A;297755;685603;610232;Empréstimo;20/07/2021;795,60;40,80;36
A;298056;339122;370139;Empréstimo;21/09/2020;428,40;20,40;36
A;298158;456781;145022;Financiamento;22/01/2019;7.935,60;265,20;48
A;298336;352686;671985;Empréstimo;06/10/2021;1.581,00;163,20;12
A;298428;727645;387782;Empréstimo;16/10/2020;3.202,80;91,80;48
A;298494;196399;247705;Empréstimo;01/04/2020;1.060,80;459,00;3
A;298511;364373;117572;Financiamento;24/05/2017;1.489,20;204,00;48
A;298544;572975;416314;Empréstimo;30/11/2020;877,20;30,60;36
A;298568;529636;200995;Empréstimo;19/11/2019;1.642,20;81,60;28
A;298785;664145;640455;Financiamento;01/09/2021;6.405,60;285,60;30
A;299048;193571;228021;Financiamento;08/06/2020;107.497,80;1.264,80;240
A;299100;298042;377690;Financiamento;27/11/2020;127.693,80;1.662,60;240
A;299194;386778;235139;Empréstimo;05/03/2020;19.818,60;540,60;60
A;299646;714964;686068;Empréstimo;26/10/2021;1.693,20;91,80;24
A;299656;203993;160787;Financiamento;06/05/2019;8.486,40;265,20;48
A;299755;201354;372129;Financiamento;29/09/2020;4.732,80;142,80;48
A;299842;521669;615890;Empréstimo;28/07/2021;71,40;20,40;3
A;299880;215953;126220;Financiamento;26/04/2018;8.486,40;275,40;48
A;299920;439754;279884;Empréstimo;20/04/2020;9.761,40;306,00;48
A;299960;371766;525160;Empréstimo;13/04/2021;8.812,80;316,20;48
A;300153;351898;685808;Empréstimo;29/10/2021;11.342,40;234,60;72
A;300356;302068;562889;Empréstimo;26/05/2021;1.407,60;71,40;24
A;300465;162674;390633;Empréstimo;04/11/2020;14.932,80;377,40;60
A;300788;170643;193464;Financiamento;25/10/2019;6.558,60;255,00;36
A;300903;701613;666752;Empréstimo;27/09/2021;754,80;81,60;10
A;300959;386993;363269;Empréstimo;10/09/2020;2.162,40;102,00;30
A;300967;441967;257021;Empréstimo;06/04/2020;204,00;81,60;3
A;301051;336203;137374;Empréstimo;25/10/2018;3.988,20;153,00;48
A;301106;323420;517668;Empréstimo;29/03/2021;1.978,80;71,40;36
A;301107;323421;609750;Empréstimo;19/07/2021;6.538,20;244,80;48
A;301269;609316;307511;Empréstimo;08/06/2020;122,40;0,00;43
A;301658;454736;493239;Empréstimo;02/03/2021;265,20;10,20;24
A;301661;454739;714527;Empréstimo;01/12/2021;795,60;40,80;24
A;301732;158030;171554;Empréstimo;11/07/2019;2.886,60;71,40;48
A;302162;388756;675645;Empréstimo;05/11/2021;3.559,80;112,20;48
A;302193;425594;298464;Empréstimo;19/05/2020;12.801,00;448,80;48
A;302548;713885;642049;Empréstimo;31/08/2021;1.326,00;71,40;36
A;302593;251508;548012;Empréstimo;06/05/2021;1.101,60;51,00;36
A;302698;519930;323083;Empréstimo;09/07/2020;2.305,20;71,40;48
A;302714;346946;312394;Empréstimo;19/06/2020;8.537,40;265,20;48
A;302799;339553;146650;Empréstimo;13/05/2020;4.100,40;132,60;48
A;302931;263284;450527;Empréstimo;13/01/2021;3.396,60;153,00;30
A;302965;266425;456721;Empréstimo;20/01/2021;8.486,40;387,60;30
A;303025;511336;305758;Empréstimo;03/06/2020;214,20;10,20;48
A;303175;654825;448341;Financiamento;23/02/2021;55.141,20;663,00;240
A;303226;202598;542114;Empréstimo;29/04/2021;91,80;20,40;4
A;303335;213202;332412;Financiamento;23/07/2020;6.864,60;204,00;48
A;303415;644410;379513;Financiamento;29/12/2020;59.812,80;724,20;240
A;303432;329092;729451;Financiamento;28/12/2021;8.486,40;275,40;48
A;303509;222991;139382;Empréstimo;22/11/2018;2.417,40;81,60;48
A;303527;175013;240815;Empréstimo;17/03/2020;2.203,20;51,00;60
A;303581;184304;194245;Financiamento;23/10/2019;8.486,40;265,20;48
A;303614;561886;458226;Empréstimo;22/01/2021;61,20;10,20;10
A;303657;149544;222242;Empréstimo;29/01/2020;8.812,80;275,40;48
A;303821;318285;560166;Empréstimo;25/05/2021;5.293,80;153,00;48
A;303832;719257;715440;Financiamento;08/12/2021;4.008,60;132,60;48
A;303902;203812;347634;Empréstimo;31/08/2020;1.581,00;40,80;48
A;303955;276082;589085;Empréstimo;23/06/2021;673,20;20,40;48
A;304137;318650;388440;Empréstimo;27/10/2020;428,40;20,40;23
A;304345;604515;364740;Empréstimo;21/09/2020;1.703,40;71,40;36
A;304387;343402;123106;Empréstimo;19/02/2018;3.488,40;112,20;48
A;304456;237634;200425;Empréstimo;14/11/2019;2.203,20;122,40;24
A;304587;325242;391982;Empréstimo;26/10/2020;2.703,00;91,80;48
A;304795;618705;514922;Empréstimo;07/04/2021;3.080,40;122,40;36
A;304883;175368;493407;Empréstimo;02/03/2021;7.976,40;255,00;48
A;305040;445025;348403;Empréstimo;17/08/2020;1.540,20;51,00;48
A;305082;264707;687138;Empréstimo;27/10/2021;2.784,60;112,20;36
A;305268;299999;559116;Financiamento;09/07/2021;136.435,20;1.836,00;240
A;305463;315594;526901;Empréstimo;20/04/2021;183,60;10,20;24
A;305492;232938;445125;Empréstimo;07/01/2021;10.179,60;326,40;48
A;305604;277875;723939;Empréstimo;15/12/2021;14.851,20;489,60;48
A;305781;359849;533293;Empréstimo;16/04/2021;255,00;40,80;6
A;305815;500771;161652;Financiamento;10/05/2019;846,60;40,80;24
A;305903;251358;228679;Empréstimo;13/02/2020;877,20;51,00;24
A;306352;600645;323968;Empréstimo;08/07/2020;173,40;20,40;12
A;306597;522315;327519;Empréstimo;16/07/2020;6.405,60;255,00;36
A;306770;716271;651623;Empréstimo;09/09/2021;652,80;71,40;12
A;306771;716272;662205;Empréstimo;23/09/2021;663,00;30,60;36
A;306801;354513;249177;Empréstimo;01/04/2020;142,80;132,60;2
A;306916;507851;168544;Empréstimo;21/06/2019;448,80;10,20;48
A;306970;242424;541160;Empréstimo;30/04/2021;989,40;40,80;36
A;307113;398831;209656;Empréstimo;19/12/2019;4.630,80;153,00;48
A;307167;686352;618503;Empréstimo;30/07/2021;479,40;51,00;10
A;307206;609291;443472;Empréstimo;06/01/2021;3.957,60;142,80;36
A;307220;709496;731968;Empréstimo;28/12/2021;326,40;40,80;10
A;307872;592080;203190;Empréstimo;17/03/2020;887,40;30,60;48
A;308062;426767;185717;Empréstimo;05/03/2020;346,80;20,40;19
A;308125;537944;613036;Financiamento;23/07/2021;8.486,40;265,20;48
A;308574;412778;298394;Empréstimo;19/05/2020;71,40;0,00;24
A;308608;378863;714161;Empréstimo;01/12/2021;1.111,80;40,80;36
A;308696;714930;638765;Empréstimo;25/08/2021;877,20;91,80;12
A;308879;336696;124123;Empréstimo;12/03/2018;2.672,40;102,00;36
A;308965;672311;538621;Empréstimo;26/04/2021;1.275,00;122,40;12
A;309019;316493;373872;Empréstimo;22/10/2020;856,80;40,80;24
A;309057;381986;213633;Empréstimo;06/01/2020;826,20;30,60;48
A;309078;612478;348564;Empréstimo;17/08/2020;571,20;61,20;17
A;309107;364812;408146;Empréstimo;18/11/2020;17.921,40;652,80;48
A;309199;646756;396753;Financiamento;29/10/2020;4.263,60;214,20;24
A;309260;611490;574241;Empréstimo;07/06/2021;2.356,20;81,60;48
A;309263;611493;596316;Empréstimo;01/07/2021;2.386,80;102,00;36
A;309391;396559;704373;Empréstimo;22/11/2021;3.488,40;142,80;36
A;309681;357789;616907;Empréstimo;30/07/2021;4.671,60;204,00;30
A;309682;357790;291330;Empréstimo;07/05/2020;5.548,80;214,20;36
A;309803;548709;397058;Empréstimo;29/10/2020;1.570,80;81,60;24
A;310003;212039;210810;Empréstimo;20/12/2019;4.141,20;122,40;48
A;310079;310097;170685;Empréstimo;04/07/2019;2.641,80;102,00;36
A;310106;555797;348384;Empréstimo;14/08/2020;387,60;30,60;12
A;310173;456354;283348;Empréstimo;24/04/2020;805,80;326,40;3
A;310239;406746;146585;Empréstimo;01/02/2019;3.111,00;122,40;36
A;310269;655518;563083;Empréstimo;25/05/2021;387,60;102,00;4
A;310298;186074;252024;Empréstimo;02/04/2020;377,40;163,20;3
A;310561;507958;376582;Financiamento;08/10/2020;7.374,60;224,40;48
A;310673;571092;403431;Empréstimo;09/11/2020;1.285,20;71,40;24
A;310804;322407;237537;Empréstimo;11/03/2020;1.275,00;30,60;48
A;310864;676766;618652;Empréstimo;30/07/2021;214,20;20,40;10
A;310990;388816;185028;Financiamento;16/09/2019;856,80;51,00;18
A;311076;459267;282227;Empréstimo;23/04/2020;2.550,00;112,20;29
A;311153;125312;203785;Empréstimo;27/11/2019;3.539,40;102,00;48
A;311157;714130;633423;Empréstimo;23/08/2021;4.355,40;418,20;12
A;311393;314494;418010;Empréstimo;02/12/2020;7.996,80;214,20;60
A;311435;310393;218940;Empréstimo;06/02/2020;836,40;30,60;36
A;311490;665417;711968;Empréstimo;30/11/2021;510,00;61,20;10
A;311510;257963;597378;Financiamento;02/07/2021;8.904,60;306,00;36
A;311593;149255;500157;Empréstimo;10/03/2021;1.907,40;112,20;20
A;311622;183055;292831;Empréstimo;12/05/2020;3.845,40;367,20;12
A;311632;517947;265153;Empréstimo;08/04/2020;469,20;132,60;4
A;312132;388287;471529;Empréstimo;08/02/2021;3.080,40;122,40;36
A;312293;525346;569489;Empréstimo;31/05/2021;91,80;10,20;10
A;312343;316076;175012;Empréstimo;30/07/2019;2.029,80;81,60;48
A;312453;234254;527022;Empréstimo;09/04/2021;8.904,60;275,40;48
A;312533;530624;466256;Financiamento;10/02/2021;8.486,40;255,00;48
A;312585;724369;460586;Empréstimo;25/01/2021;4.416,60;132,60;48
A;312596;196521;157728;Empréstimo;26/04/2019;13.168,20;459,00;48
A;312715;649330;486070;Empréstimo;26/02/2021;877,20;81,60;12
A;313051;353627;255964;Empréstimo;03/04/2020;785,40;326,40;3
A;313276;592225;661491;Empréstimo;01/10/2021;520,20;30,60;24
A;313751;257717;381139;Empréstimo;06/10/2020;5.089,80;193,80;36
A;313890;242977;504800;Financiamento;31/03/2021;60.996,00;754,80;240
A;314183;333909;420082;Empréstimo;02/12/2020;1.101,60;40,80;48
A;314403;379392;623385;Empréstimo;06/08/2021;2.692,80;91,80;36
A;314460;396163;712741;Empréstimo;02/12/2021;6.242,40;244,80;48
A;314553;387178;378570;Empréstimo;07/10/2020;9.812,40;367,20;36
A;314608;310701;242601;Empréstimo;26/08/2020;326,40;10,20;30
A;314749;715929;733071;Empréstimo;28/12/2021;1.009,80;112,20;10
A;314891;477731;697008;Empréstimo;08/11/2021;969,00;112,20;10
A;314911;711126;732438;Empréstimo;28/12/2021;499,80;61,20;10
A;315042;380799;222011;Empréstimo;27/01/2020;3.080,40;112,20;36
A;315068;277518;366174;Empréstimo;14/09/2020;1.866,60;61,20;48
A;315084;237833;616316;Empréstimo;30/07/2021;2.203,20;61,20;48
A;315158;126872;686090;Empréstimo;26/10/2021;4.457,40;142,80;48
A;315159;126873;377680;Empréstimo;07/10/2020;5.120,40;632,40;9
A;315174;622272;348488;Empréstimo;17/08/2020;214,20;10,20;18
A;315314;336336;724639;Empréstimo;16/12/2021;91,80;0,00;36
A;315480;212683;151693;Financiamento;08/03/2019;255,00;30,60;36
A;315608;716359;731227;Empréstimo;28/12/2021;1.091,40;122,40;10
A;315659;482922;621633;Financiamento;03/08/2021;2.131,80;112,20;24
A;315695;291641;255388;Empréstimo;03/04/2020;1.581,00;703,80;3
A;315772;224986;390261;Empréstimo;03/11/2020;6.405,60;244,80;36
A;315886;652735;438853;Empréstimo;30/12/2020;8.537,40;285,60;48
A;316087;165315;300199;Financiamento;16/06/2020;8.139,60;204,00;60
A;316093;240867;319381;Empréstimo;30/06/2020;4.906,20;183,60;36
A;316168;601746;337383;Empréstimo;31/07/2020;3.417,00;122,40;48
A;316177;151293;602247;Empréstimo;13/07/2021;9.608,40;326,40;48
A;316283;581077;606119;Empréstimo;13/07/2021;6.548,40;244,80;48
A;316570;568880;620397;Empréstimo;02/08/2021;17.625,60;663,00;48
A;316592;176131;545115;Empréstimo;03/05/2021;2.080,80;71,40;48
A;316631;198751;403212;Empréstimo;27/01/2021;2.896,80;132,60;24
A;316656;406722;661138;Empréstimo;22/09/2021;224,40;40,80;6
A;316839;323546;388335;Empréstimo;16/10/2020;81,60;10,20;12
A;316905;327802;477645;Empréstimo;12/02/2021;214,20;71,40;3
A;317271;150713;431372;Financiamento;16/12/2020;1.917,60;61,20;48
A;317441;368018;726600;Empréstimo;20/12/2021;1.315,80;142,80;12
A;317443;572549;442531;Empréstimo;05/01/2021;1.101,60;40,80;36
A;317773;550993;287835;Empréstimo;30/04/2020;499,80;61,20;10
A;317839;463621;293340;Empréstimo;14/05/2020;642,60;40,80;24
A;317905;221334;505554;Empréstimo;16/03/2021;3.814,80;193,80;24
A;317927;551244;218095;Empréstimo;17/01/2020;6.609,60;224,40;48
A;318254;157109;416981;Financiamento;03/12/2020;8.200,80;244,80;48
A;318340;423260;183408;Empréstimo;17/09/2019;1.734,00;71,40;36
A;318516;619690;611275;Empréstimo;21/07/2021;2.203,20;132,60;24
A;318540;508975;206483;Empréstimo;09/12/2019;877,20;30,60;48
A;318650;603925;270967;Empréstimo;05/10/2020;1.071,00;51,00;24
A;318664;164575;295269;Empréstimo;13/05/2020;61,20;30,60;2
A;318983;472846;449865;Empréstimo;18/01/2021;3.080,40;122,40;36
A;319043;639881;532054;Empréstimo;12/05/2021;2.193,00;122,40;24
A;319068;321610;456719;Empréstimo;20/01/2021;5.089,80;153,00;48
A;319259;531338;488076;Empréstimo;01/03/2021;2.376,60;122,40;24
A;319295;197542;532496;Empréstimo;16/04/2021;6.364,80;499,80;15
A;319470;563812;419727;Empréstimo;01/12/2020;530,40;40,80;15
A;319685;711762;709084;Empréstimo;29/11/2021;4.498,20;193,80;48
A;319694;262282;606927;Empréstimo;14/07/2021;2.182,80;204,00;12
A;319709;697812;659789;Empréstimo;20/09/2021;234,60;30,60;10
A;319763;196572;648997;Empréstimo;06/09/2021;632,40;71,40;10
A;319778;331701;299534;Empréstimo;22/05/2020;1.856,40;40,80;60
A;319823;644760;574132;Empréstimo;07/06/2021;663,00;30,60;36
A;319869;157647;473818;Empréstimo;12/02/2021;2.641,80;81,60;36
A;320331;656741;558326;Empréstimo;18/05/2021;306,00;30,60;12
A;320386;249753;692213;Empréstimo;01/11/2021;234,60;30,60;10
A;320424;683939;554714;Empréstimo;13/05/2021;428,40;20,40;24
A;320712;190048;466877;Financiamento;09/02/2021;47.083,20;1.285,20;48
A;320724;546885;397313;Empréstimo;30/10/2020;489,60;51,00;10
A;320767;693895;666865;Empréstimo;27/09/2021;489,60;51,00;10
A;320873;229011;130153;Empréstimo;11/07/2018;3.111,00;102,00;60
A;321123;726606;550855;Empréstimo;10/05/2021;3.947,40;193,80;24
A;321338;602382;594550;Empréstimo;29/06/2021;867,00;91,80;10
A;321411;608002;310111;Empréstimo;12/06/2020;510,00;61,20;10
A;321511;723569;522709;Empréstimo;06/04/2021;13.576,20;408,00;48
A;321608;406012;246822;Empréstimo;01/04/2020;71,40;30,60;3
A;321635;278126;365229;Empréstimo;14/09/2020;173,40;10,20;36
A;321713;690687;635772;Empréstimo;20/08/2021;877,20;40,80;36
A;321715;690689;651247;Empréstimo;09/09/2021;2.203,20;112,20;36
A;321867;581535;447258;Empréstimo;11/01/2021;153,00;20,40;10
A;321887;700863;665428;Empréstimo;27/09/2021;510,00;61,20;10
A;321948;451086;359450;Empréstimo;09/11/2020;867,00;30,60;48
A;321994;301483;370391;Empréstimo;21/09/2020;1.581,00;71,40;36
A;322000;301489;393634;Empréstimo;26/10/2020;3.345,60;132,60;36
A;322060;712610;733150;Empréstimo;28/12/2021;499,80;61,20;10
A;322086;658210;666042;Empréstimo;27/09/2021;673,20;71,40;10
A;322299;500062;254853;Empréstimo;03/04/2020;102,00;40,80;3
A;322334;513623;356792;Empréstimo;31/08/2020;1.071,00;40,80;36
A;322508;433560;144537;Empréstimo;14/01/2019;7.466,40;244,80;36
A;322581;425575;428288;Empréstimo;14/12/2020;2.121,60;61,20;48
A;322585;333132;729453;Financiamento;29/12/2021;6.426,00;183,60;48
A;322586;699703;661345;Empréstimo;28/09/2021;4.426,80;122,40;48
A;322796;702976;675968;Empréstimo;11/10/2021;489,60;51,00;10
A;323017;358416;317310;Empréstimo;02/07/2020;4.263,60;275,40;18
A;323086;161401;517560;Empréstimo;29/03/2021;3.080,40;81,60;48
A;323173;297145;172446;Empréstimo;17/07/2019;2.927,40;102,00;48
A;323211;700255;724321;Financiamento;20/12/2021;2.131,80;71,40;48
A;323367;172653;451611;Empréstimo;18/01/2021;2.947,80;122,40;36
A;323403;230873;444339;Empréstimo;07/01/2021;877,20;30,60;36
A;323471;301795;282834;Empréstimo;23/04/2020;489,60;193,80;3
A;323484;161557;707946;Empréstimo;25/11/2021;2.121,60;112,20;24
A;323550;697308;625162;Financiamento;12/08/2021;4.263,60;132,60;48
A;323561;472971;712349;Empréstimo;30/11/2021;489,60;51,00;10
A;323694;345486;427831;Empréstimo;11/12/2020;3.345,60;132,60;36
A;323838;428570;469875;Empréstimo;05/02/2021;622,20;20,40;60
A;323892;380117;621160;Empréstimo;04/08/2021;10.342,80;387,60;36
A;323896;235478;578745;Empréstimo;10/06/2021;7.884,60;234,60;48
A;323953;482310;286041;Empréstimo;29/04/2020;51,00;30,60;2
A;324187;154707;317146;Empréstimo;26/06/2020;4.263,60;214,20;24
A;324490;307860;608538;Empréstimo;20/07/2021;1.764,60;51,00;48
A;324491;653377;531723;Financiamento;15/04/2021;4.477,80;163,20;36
A;324713;377598;159179;Empréstimo;26/04/2019;3.488,40;122,40;48
A;324819;518203;139588;Financiamento;23/11/2018;2.121,60;81,60;36
A;324898;539304;421524;Empréstimo;04/12/2020;1.203,60;40,80;48
A;324905;539311;438415;Empréstimo;29/12/2020;2.743,80;112,20;36
A;325345;255098;304804;Empréstimo;01/06/2020;877,20;30,60;48
A;325362;451607;492785;Financiamento;01/03/2021;5.028,60;153,00;48
A;325578;464594;561450;Empréstimo;22/07/2021;2.162,40;377,40;6
A;325707;443405;565104;Financiamento;27/05/2021;7.507,20;244,80;40
A;325754;696201;643937;Empréstimo;01/09/2021;469,20;51,00;10
A;325776;405264;118602;Empréstimo;23/08/2017;3.610,80;132,60;48
A;325793;440529;399022;Empréstimo;03/11/2020;1.703,40;81,60;24
